ExplorationSID;QuerySID;NbGroAdd;NbGroDel;NbSelAdd;NbSelDel;NbAggAdd;NbAggDel;AggLevel;FilterLevel
354;2494;1;2;0;0;0;1;1;0
354;2497;0;0;0;0;0;0;1;0
354;2498;0;0;0;0;0;0;1;0
354;2500;0;0;0;0;0;0;1;0
355;2218;0;0;0;0;0;0;0;0
356;2219;0;0;0;0;0;0;0;0
357;2221;0;0;0;0;0;0;0;0
357;2222;1;0;0;0;0;0;1;0
357;2223;1;0;0;0;0;0;2;0
358;2224;0;0;0;0;0;0;0;0
358;2235;1;0;0;0;0;0;1;0
358;2238;1;0;0;0;0;0;2;0
358;2248;0;2;0;0;0;0;0;0
358;2250;0;0;0;0;0;0;0;0
358;2258;1;0;0;0;0;0;1;0
359;2226;0;0;0;0;0;0;0;0
359;2304;0;0;0;0;0;0;0;0
359;2305;0;0;0;0;0;0;0;0
359;2306;0;0;0;0;0;0;0;0
359;2309;0;0;0;0;0;0;0;0
359;2316;1;0;0;0;2;0;1;0
359;2322;1;0;0;0;0;0;2;0
359;2331;0;2;0;0;0;2;0;0
359;2376;1;0;0;0;3;0;1;0
359;2413;1;1;0;0;0;0;1;0
359;2447;1;0;0;0;0;0;2;0
359;2507;0;1;0;0;0;0;1;0
359;2512;0;0;0;0;0;3;1;0
360;2227;0;0;0;0;0;0;0;0
360;2318;1;0;0;0;1;0;1;0
360;2421;1;1;0;0;0;0;1;0
360;2509;1;1;0;0;0;0;1;0
360;2618;0;0;1;0;0;1;1;1
361;2229;0;0;0;0;0;0;0;0
361;2256;1;0;0;0;0;0;1;0
361;2264;1;1;0;0;0;0;1;0
361;2276;1;1;0;0;0;0;1;0
362;2228;0;0;0;0;0;0;0;0
362;2231;1;0;0;0;0;0;1;0
362;2234;1;0;0;0;0;0;2;0
362;2243;0;1;0;0;0;0;1;0
362;2245;1;0;0;0;0;0;2;0
362;2263;1;0;0;0;0;0;3;0
362;2269;0;0;0;0;0;0;3;0
362;2271;0;0;0;0;1;0;3;0
362;2278;0;0;1;0;0;1;3;1
362;2287;0;1;0;0;0;0;2;1
362;2308;1;0;0;0;0;0;3;1
362;2312;0;0;0;0;1;0;3;1
362;2324;1;0;0;0;0;0;4;1
362;2342;1;0;0;0;0;0;5;1
362;2354;0;4;0;1;0;1;1;0
362;2355;1;0;0;0;0;0;2;0
362;2356;0;1;0;0;0;0;1;0
362;2359;2;0;0;0;0;0;3;0
362;2360;0;0;0;0;0;0;3;0
362;2361;0;0;0;0;0;0;3;0
362;2398;0;2;0;0;0;0;1;0
362;2399;1;0;0;0;0;0;2;0
362;2400;0;0;0;0;0;0;2;0
362;2401;1;0;0;0;0;0;3;0
362;2402;0;0;0;0;0;0;3;0
362;2429;1;3;0;0;0;0;1;0
362;2430;0;0;0;0;0;0;1;0
362;2431;0;0;0;0;0;0;1;0
362;2432;0;0;0;0;0;0;1;0
362;2433;0;0;0;0;0;0;1;0
362;2441;0;0;0;0;0;0;1;0
362;2442;0;0;0;0;0;0;1;0
362;2456;0;0;0;0;0;0;1;0
362;2468;0;0;0;0;0;0;1;0
362;2470;0;0;0;0;0;0;1;0
362;2472;0;0;0;0;0;0;1;0
362;2473;0;0;0;0;0;0;1;0
362;2501;0;0;0;0;0;0;1;0
362;2519;0;0;0;0;0;0;1;0
362;2520;0;0;0;0;0;0;1;0
362;2521;0;0;0;0;0;0;1;0
362;2523;0;0;0;0;0;0;1;0
362;2552;1;0;0;0;0;0;2;0
362;2561;0;0;0;0;0;0;2;0
363;2232;0;0;0;0;0;0;0;0
363;2244;1;0;0;0;1;0;1;0
363;2330;0;1;1;0;0;1;0;1
363;2347;1;0;0;1;0;0;1;0
363;2350;1;0;0;0;0;0;2;0
363;2369;0;2;0;0;0;0;0;0
363;2372;1;0;0;0;0;0;1;0
363;2379;0;0;0;0;0;0;1;0
363;2381;0;0;0;0;0;0;1;0
363;2386;0;0;0;0;0;0;1;0
363;2425;0;0;0;0;0;0;1;0
363;2426;0;0;0;0;0;0;1;0
363;2427;0;0;0;0;0;0;1;0
363;2435;0;0;0;0;0;0;1;0
363;2436;0;0;0;0;0;0;1;0
363;2449;0;0;0;0;0;0;1;0
363;2450;0;0;0;0;0;0;1;0
363;2452;0;0;0;0;0;0;1;0
363;2453;0;0;0;0;0;0;1;0
363;2513;1;1;0;0;0;0;1;0
364;2233;0;0;0;0;0;0;0;0
364;2239;1;0;0;0;0;0;1;0
364;2241;1;0;0;0;0;0;2;0
364;2267;0;1;0;0;0;0;1;0
364;2268;1;0;0;0;0;0;2;0
364;2408;1;2;0;0;0;0;1;0
364;2424;1;1;0;0;0;0;1;0
364;2439;1;0;0;0;0;0;2;0
364;2463;1;2;0;0;0;0;1;0
364;2514;1;0;0;0;2;0;2;0
364;2541;0;1;0;0;0;2;1;0
364;2554;1;0;0;0;0;0;2;0
364;2567;0;2;0;0;0;0;0;0
364;2584;1;0;0;0;0;0;1;0
364;2585;0;0;0;0;0;0;1;0
364;2586;1;0;0;0;0;0;2;0
364;2596;0;0;0;0;0;0;2;0
364;2598;1;0;0;0;0;0;3;0
365;2236;0;0;0;0;0;0;0;0
365;2240;1;0;0;0;0;0;1;0
365;2262;1;0;0;0;0;0;2;0
365;2272;0;0;0;0;0;0;2;0
365;2277;0;1;0;0;0;0;1;0
365;2284;1;0;0;0;0;0;2;0
365;2471;0;0;0;0;0;0;2;0
365;2475;0;0;0;0;0;0;2;0
365;2484;0;1;0;0;0;0;1;0
365;2492;1;0;0;0;0;0;2;0
365;2633;1;2;0;0;0;0;1;0
365;2650;1;1;0;0;0;0;1;0
365;2652;0;0;0;0;0;0;1;0
365;2658;0;0;0;0;0;0;1;0
366;2237;0;0;0;0;0;0;0;0
366;2259;1;0;0;0;0;0;1;0
366;2260;1;0;0;0;0;0;2;0
366;2291;1;2;0;0;1;0;1;0
366;2462;1;1;0;0;2;1;1;0
366;2464;1;0;0;0;0;1;2;0
366;2477;1;0;0;0;0;1;3;0
366;2490;1;1;0;0;1;0;3;0
366;2594;1;3;0;0;1;1;1;0
366;2595;1;0;0;0;0;0;2;0
366;2597;1;2;0;0;0;0;1;0
366;2601;1;1;0;0;2;0;1;0
366;2602;1;0;0;0;0;0;2;0
366;2606;1;0;0;0;0;0;3;0
367;2246;0;0;0;0;0;0;0;0
367;2247;0;0;0;0;0;0;0;0
367;2252;0;0;0;0;0;0;0;0
367;2253;1;0;0;0;0;0;1;0
367;2254;0;1;0;0;0;0;0;0
367;2255;2;0;0;0;0;0;2;0
367;2280;0;0;0;0;0;0;2;0
367;2281;0;0;0;0;0;0;2;0
367;2285;1;0;0;0;0;0;3;0
368;2257;0;0;0;0;0;0;0;0
368;2293;1;0;0;0;0;0;1;0
368;2301;1;0;0;0;0;0;2;0
368;2353;1;2;0;0;0;0;1;0
368;2362;0;0;0;0;0;0;1;0
368;2368;1;0;0;0;0;0;2;0
368;2474;1;0;0;0;0;0;3;0
368;2483;1;2;0;0;0;0;2;0
368;2485;0;0;0;0;0;0;2;0
368;2486;0;0;0;0;0;0;2;0
368;2493;0;0;0;0;0;0;2;0
368;2502;0;1;0;0;0;0;1;0
369;2261;0;0;0;0;0;0;0;0
369;2274;1;0;0;0;0;0;1;0
369;2275;1;0;0;0;0;0;2;0
369;2307;1;2;0;0;0;0;1;0
369;2496;0;0;0;0;1;0;1;0
369;2499;1;0;0;0;0;0;2;0
369;2505;0;0;0;0;0;0;3;0
369;2508;0;0;1;0;0;1;3;1
369;2510;0;0;0;0;0;0;3;1
369;2518;1;0;0;0;3;0;4;1
369;2591;0;1;0;1;0;3;3;0
369;2592;0;0;0;0;0;0;3;0
369;2703;0;0;0;0;0;0;3;0
369;2707;0;0;0;0;0;0;3;0
369;2709;0;0;0;0;0;0;3;0
369;2710;0;0;0;0;0;0;3;0
369;2714;0;0;0;0;0;0;3;0
369;2715;0;0;0;0;0;0;3;0
370;2265;0;0;0;0;0;0;0;0
370;2294;1;0;0;0;0;0;1;0
370;2321;0;0;1;0;0;0;1;1
370;2374;0;0;0;0;0;0;1;1
370;2751;0;0;0;0;0;0;1;1
370;3081;0;0;0;0;0;0;1;2
370;3102;1;0;0;0;0;0;2;2
370;3108;1;0;0;0;0;0;3;2
370;3136;1;1;0;0;0;0;3;2
371;2270;0;0;0;0;0;0;0;0
371;2310;1;0;0;0;1;0;1;0
372;2273;0;0;0;0;0;0;0;0
372;2279;1;0;0;0;0;0;1;0
372;2290;1;0;0;0;0;0;2;0
372;2319;1;0;0;0;0;0;3;0
372;2337;1;1;0;0;0;0;3;0
372;2364;0;0;0;0;0;0;3;0
372;2366;1;0;0;0;0;0;4;0
372;2384;0;0;0;0;0;0;4;0
372;2387;1;0;0;0;0;0;5;0
372;2422;1;2;0;0;0;0;4;0
372;2458;1;1;0;0;0;0;4;0
372;2476;1;4;0;0;0;0;1;0
372;2481;1;1;0;0;0;0;1;0
372;2570;0;0;0;0;0;0;1;0
372;2572;0;0;0;0;0;0;1;0
372;2573;0;0;0;0;0;0;1;0
373;2282;0;0;0;0;0;0;0;0
373;2288;2;0;0;0;0;0;2;0
373;2289;0;1;0;0;0;0;1;0
373;2311;2;0;0;0;0;0;3;0
374;2283;0;0;0;0;0;0;0;0
376;2292;0;0;0;0;0;0;0;0
376;2297;1;0;0;0;0;0;1;0
376;2298;1;0;0;0;0;0;2;0
376;2317;1;1;0;0;0;0;2;0
376;2489;0;1;0;0;0;0;1;0
376;2506;1;1;0;0;0;0;1;0
376;2522;1;0;0;0;0;0;2;0
376;2532;0;0;1;0;0;0;2;1
377;2295;0;0;0;0;0;0;0;0
377;2302;1;0;0;0;0;0;1;0
377;2303;1;0;0;0;0;0;2;0
377;2314;1;2;0;0;0;0;1;0
377;2351;1;1;0;0;0;0;1;0
377;2363;1;0;0;0;0;0;2;0
377;2371;1;1;0;0;0;0;2;0
377;2417;0;1;0;0;1;0;1;0
377;2434;1;1;0;0;0;1;1;0
377;2538;2;1;0;0;0;0;2;0
377;2539;0;1;0;0;0;0;1;0
377;2550;1;1;0;0;0;0;1;0
377;2560;1;1;0;0;0;0;1;0
377;2562;1;0;0;0;0;0;2;0
377;2571;1;0;0;0;0;0;3;0
377;2645;0;3;0;0;0;0;0;0
377;2649;1;0;0;0;0;0;1;0
378;2296;0;0;0;0;0;0;0;0
378;2299;1;0;0;0;0;0;1;0
378;2300;1;0;0;0;0;0;2;0
378;2338;1;2;0;0;0;0;1;0
378;2339;1;0;0;0;0;0;2;0
378;2340;0;0;0;0;0;0;2;0
378;2383;0;1;0;0;0;0;1;0
378;2397;0;0;0;0;0;0;1;0
378;2404;0;0;0;0;0;0;1;0
378;2405;0;0;0;0;0;0;1;0
378;2406;0;0;0;0;0;0;1;0
378;2411;0;0;0;0;0;0;1;0
378;2416;0;0;0;0;0;0;1;0
378;2480;0;0;0;0;0;0;1;0
378;2487;1;0;0;0;0;0;2;0
378;2517;1;0;0;0;0;0;3;0
378;2533;0;2;0;0;0;0;1;0
378;2540;1;0;0;0;0;0;2;0
378;2557;1;1;0;0;0;0;2;0
378;2588;0;1;0;0;0;0;1;0
378;2589;1;1;0;0;0;0;1;0
381;2329;0;0;0;0;0;0;0;0
381;2332;1;0;0;0;0;0;1;0
381;2334;1;0;0;0;0;0;2;0
381;2336;0;0;0;0;0;0;2;0
381;2349;1;1;0;0;0;0;2;0
382;2328;0;0;0;0;0;0;0;0
382;2343;1;0;0;0;0;0;1;0
382;2396;1;1;0;0;0;0;1;0
382;2437;1;1;0;0;1;0;1;0
382;2454;1;0;0;0;0;0;2;0
382;2461;1;2;0;0;0;1;1;0
382;2467;0;0;1;0;0;0;1;1
382;2478;0;0;1;1;0;0;1;1
382;2495;0;0;1;1;0;0;1;1
383;2333;0;0;0;0;0;0;0;0
383;2335;1;0;0;0;1;0;1;0
383;2438;1;1;0;0;0;0;1;0
383;2451;1;1;0;0;0;1;1;0
383;2524;0;1;1;0;0;0;0;1
383;2566;0;0;0;1;0;0;0;0
383;2569;1;0;0;0;0;0;1;0
383;2670;1;1;0;0;0;0;1;0
384;2341;0;0;0;0;0;0;0;0
384;2365;0;0;0;0;0;0;0;0
384;2367;1;0;0;0;0;0;1;0
384;2382;0;0;0;0;0;0;1;0
384;2388;0;0;0;0;0;0;1;0
384;2403;0;0;0;0;0;0;1;0
384;2409;0;0;0;0;0;0;1;0
384;2423;1;0;0;0;0;0;2;0
384;2503;0;0;0;0;0;0;2;0
384;2504;1;0;0;0;0;0;3;0
384;2542;1;0;0;0;0;0;4;0
384;2544;1;0;0;0;0;0;5;0
384;2545;1;0;0;0;0;0;6;0
384;2555;1;0;0;0;0;0;7;0
385;2352;0;0;0;0;0;0;0;0
385;2357;1;0;0;0;0;0;1;0
385;2358;0;0;0;0;0;0;1;0
385;2394;1;1;0;0;0;0;1;0
385;2412;0;1;0;0;0;0;0;0
385;2414;1;0;0;0;0;0;1;0
385;2415;0;0;0;0;0;0;1;0
385;2460;0;1;1;0;0;0;0;1
385;2465;0;0;1;0;0;0;0;2
385;2466;0;0;1;0;0;0;0;3
385;2469;0;0;0;0;0;0;0;3
385;2479;0;0;0;2;0;0;0;1
385;2525;0;0;1;1;0;0;0;1
385;2526;1;0;0;0;0;0;1;1
385;2534;1;1;0;1;0;0;1;0
385;2536;1;0;0;0;0;0;2;0
385;2537;0;0;0;0;0;0;2;0
385;2556;0;0;0;0;0;0;2;0
385;2558;0;0;0;0;0;0;2;0
385;2559;1;0;0;0;0;0;3;0
385;2563;0;0;0;0;0;0;3;0
385;2564;0;0;0;0;0;0;4;0
385;2565;0;0;0;0;0;0;4;0
385;2575;0;0;0;0;0;0;4;0
385;2599;1;3;0;0;0;0;1;0
386;2370;0;0;0;0;0;0;0;0
386;2373;0;0;0;0;0;0;0;0
386;2375;0;0;0;0;0;0;0;0
386;2377;0;0;0;0;0;0;0;0
386;2378;0;0;0;0;0;0;0;0
386;2380;1;0;0;0;1;0;1;0
386;2385;1;0;0;0;0;0;2;0
386;2393;0;0;0;0;0;1;2;0
386;2418;2;0;0;0;1;0;4;0
386;2440;0;3;0;0;0;1;1;0
386;2443;1;0;0;0;0;0;2;0
386;2444;0;1;0;0;0;0;1;0
386;2511;0;1;0;0;0;0;0;0
386;2515;0;0;0;0;0;0;0;0
386;2516;0;0;0;0;0;0;0;0
386;2527;0;0;0;0;0;0;0;0
386;2528;0;0;0;0;0;0;0;0
386;2529;0;0;0;0;0;0;0;0
386;2530;0;0;0;0;0;0;0;0
386;2531;0;0;0;0;0;0;0;0
387;2389;0;0;0;0;0;0;0;0
387;2420;1;0;0;0;0;0;1;0
387;2455;1;1;0;0;0;0;1;0
387;2459;1;0;0;0;0;0;2;0
387;2488;0;0;0;0;0;0;2;0
387;2543;1;0;0;0;0;0;3;0
388;2390;2;0;0;0;0;0;2;0
388;2395;0;0;0;0;0;0;2;0
388;2410;1;0;0;0;0;0;3;0
388;2428;0;1;0;0;0;0;2;0
388;2448;1;0;0;0;0;0;3;0
389;2482;0;0;0;0;0;0;0;0
389;2549;0;0;1;0;0;0;0;1
389;2551;1;0;0;0;0;0;1;1
389;2553;1;1;0;0;0;0;1;1
389;2604;0;0;1;0;0;0;1;2
389;2611;0;0;0;0;0;0;1;4
390;2574;0;0;0;0;0;0;0;0
390;2576;1;0;0;0;0;0;1;0
390;2578;1;0;0;0;0;0;2;0
390;2582;1;2;0;0;0;0;1;0
390;2583;1;1;0;0;0;0;1;0
391;2590;0;0;0;0;0;0;0;0
391;2593;1;0;0;0;0;0;1;0
391;2603;0;0;0;0;0;0;1;0
392;2600;0;0;0;0;0;0;0;0
393;2605;0;0;0;0;0;0;0;0
393;2607;1;0;0;0;0;0;1;0
393;2608;1;0;0;0;0;0;2;0
393;2610;1;2;0;0;0;0;1;0
394;2609;0;0;0;0;0;0;0;0
394;2612;1;0;0;0;0;0;1;0
394;2613;1;0;0;0;0;0;2;0
394;2620;0;1;1;0;0;0;1;1
394;2686;1;1;0;1;0;0;1;0
394;2687;1;0;0;0;0;0;2;0
394;2706;1;2;0;0;0;0;1;0
394;2718;0;1;1;0;0;0;0;1
394;2719;1;0;0;0;0;0;1;1
394;2721;0;0;0;0;0;0;1;1
395;2615;0;0;0;0;0;0;0;0
396;2619;0;0;0;0;0;0;0;0
396;2628;1;0;0;0;0;0;1;0
396;2629;1;0;0;0;0;0;2;0
396;2635;1;2;0;0;0;0;1;0
397;2622;0;0;0;0;0;0;0;0
397;2624;1;0;0;0;0;0;1;0
397;2636;1;1;0;0;0;0;1;0
397;2637;1;0;0;0;0;0;2;0
397;2641;0;2;0;0;0;0;0;0
397;2647;0;0;1;0;0;0;0;1
398;2623;0;0;0;0;0;0;0;0
398;2630;1;0;0;0;0;0;1;0
398;2631;0;0;0;0;0;0;1;0
398;2634;1;0;0;0;0;0;2;0
398;2651;1;2;0;0;0;0;1;0
399;2621;0;0;0;0;0;0;0;0
399;2625;1;0;0;0;0;0;1;0
399;2632;1;0;0;0;0;0;2;0
399;2643;1;1;0;0;0;0;2;0
399;2654;0;0;0;0;0;0;2;0
399;2655;0;2;0;0;0;0;0;0
399;2656;1;0;0;0;0;0;1;0
399;2727;0;0;0;0;0;0;1;0
400;2626;0;0;0;0;0;0;0;0
401;2627;0;0;0;0;0;0;0;0
401;2638;1;0;0;0;0;0;1;0
401;2639;1;0;0;0;0;0;2;0
401;2640;0;0;0;0;0;0;2;0
401;2642;1;0;0;0;0;0;3;0
401;2662;0;3;0;0;0;0;0;0
401;2663;1;0;0;0;0;0;1;0
401;2664;0;1;0;0;0;0;0;0
401;2665;0;0;0;0;0;0;0;0
401;2673;1;0;0;0;0;0;1;0
401;2681;0;0;0;0;0;0;1;0
402;2653;0;0;0;0;0;0;0;0
402;2657;1;0;0;0;0;0;1;0
402;2660;0;0;1;0;0;0;1;1
402;2668;1;1;0;1;0;0;1;0
402;2676;1;1;0;0;0;0;1;0
403;2659;3;0;0;0;0;0;3;0
404;2661;0;0;0;0;0;0;0;0
404;2666;1;0;0;0;0;0;1;0
404;2667;1;0;0;0;0;0;2;0
404;2672;1;0;0;0;0;0;3;0
404;2711;1;3;0;0;0;0;1;0
404;2725;1;0;0;0;0;0;2;0
405;2675;1;0;0;0;0;0;1;0
405;2677;1;0;0;0;0;0;2;0
406;2671;0;0;0;0;0;0;0;0
406;2678;1;0;0;0;0;0;1;0
406;2695;1;0;0;0;0;0;2;0
406;2755;1;2;0;0;0;0;1;0
407;2680;3;0;0;0;0;0;3;0
407;2693;0;0;0;0;0;0;3;0
408;2689;1;0;0;0;1;0;1;0
409;2679;0;0;0;0;0;0;0;0
409;2682;0;0;0;0;0;0;0;0
409;2683;1;0;0;0;0;0;1;0
409;2684;1;0;0;0;0;0;2;0
409;2699;1;2;0;0;0;0;1;0
410;2688;0;0;0;0;0;0;0;0
410;2690;1;0;0;0;0;0;1;0
410;2696;1;0;0;0;0;0;2;0
410;2698;1;0;0;0;0;0;3;0
410;2720;1;3;0;0;2;0;1;0
411;2692;0;0;0;0;0;0;0;0
411;2731;1;0;0;0;0;0;1;0
412;2691;0;0;0;0;0;0;0;0
412;2694;1;0;0;0;0;0;1;0
412;2701;0;1;0;0;0;0;0;0
412;2716;1;0;0;0;0;0;1;0
414;2705;0;0;0;0;0;0;0;0
414;2722;0;0;0;0;0;0;0;0
414;2723;1;0;0;0;0;0;1;0
414;2724;1;0;0;0;0;0;2;0
415;2728;0;0;0;0;0;0;0;0
415;2729;0;0;0;0;0;0;0;0
415;2730;0;0;0;0;0;0;0;0
415;2732;2;0;0;0;0;0;2;0
415;2733;0;1;0;0;0;0;1;0
415;2735;2;0;0;0;0;0;3;0
416;2734;0;0;0;0;0;0;0;0
416;2736;1;0;0;0;0;0;1;0
416;2738;1;0;0;0;0;0;2;0
416;2739;0;0;0;0;0;0;2;0
418;2764;1;0;0;0;1;0;1;0
419;2737;0;0;0;0;0;0;0;0
419;2740;2;0;0;0;0;0;2;0
419;2741;0;1;0;0;0;0;1;0
419;2742;0;1;0;0;0;0;0;0
419;2743;1;0;0;0;0;0;1;0
419;2744;0;1;0;0;0;0;0;0
419;2745;0;0;0;0;0;0;0;0
419;2746;0;0;0;0;0;0;0;0
419;2748;0;0;1;0;0;0;0;1
419;2750;0;0;0;0;0;0;0;1
424;2752;0;0;0;0;0;0;0;0
424;2753;1;0;0;0;0;0;1;0
424;2756;1;1;0;0;0;0;1;0
424;2757;1;0;0;0;0;0;2;0
424;2785;0;0;1;0;0;0;2;1
424;2811;1;2;0;1;0;0;1;0
424;2850;0;0;1;0;0;0;1;1
424;2855;1;0;0;0;0;0;2;1
424;2916;1;2;0;1;0;0;1;0
424;2918;1;0;0;0;0;0;2;0
424;2932;1;0;0;0;0;0;3;0
424;2945;0;1;0;0;0;0;2;0
424;2994;0;1;0;0;0;0;1;0
426;2747;0;0;0;0;0;0;0;0
426;2754;1;0;0;0;0;0;1;0
426;2798;0;1;0;0;0;0;0;0
427;2749;0;0;0;0;0;0;0;0
427;2766;1;0;0;0;0;0;1;0
427;2859;1;1;0;0;0;0;1;0
427;2860;1;0;0;0;0;0;2;0
427;2866;1;0;0;0;2;0;3;0
427;2891;1;1;0;0;0;2;3;0
427;2951;0;3;1;0;0;0;0;1
427;2969;1;0;0;1;0;0;1;0
427;2970;1;0;0;0;0;0;2;0
427;2993;0;0;1;0;0;0;2;1
427;3085;1;0;0;0;0;0;3;1
427;3129;0;0;2;0;0;0;3;3
428;2758;0;0;0;0;0;0;0;0
429;2759;1;0;0;0;0;0;1;0
429;2767;1;0;0;0;0;0;2;0
429;2797;0;2;0;0;0;0;0;0
430;2760;0;0;0;0;0;0;0;0
430;2761;1;0;0;0;0;0;1;0
430;2774;1;0;0;0;1;0;2;0
430;2792;1;2;0;0;0;1;1;0
431;2762;0;0;0;0;0;0;0;0
431;2765;1;0;0;0;0;0;1;0
431;2768;1;0;0;0;0;0;2;0
431;2771;1;0;0;0;0;0;3;0
431;2776;1;2;0;0;0;0;2;0
432;2763;0;0;0;0;0;0;0;0
432;2769;1;0;0;0;0;0;1;0
432;2770;0;0;0;0;0;0;1;0
432;2775;1;0;0;0;0;0;2;0
433;2778;0;0;0;0;0;0;0;0
433;2786;0;0;0;0;0;0;0;0
433;2788;1;0;0;0;0;0;1;0
433;2803;1;0;0;0;0;0;2;0
434;2773;0;0;0;0;0;0;0;0
434;2779;0;0;0;0;0;0;0;0
434;2790;1;0;0;0;0;0;1;0
434;2793;1;0;0;0;0;0;2;0
434;2799;0;0;0;0;0;0;2;0
434;2801;1;0;0;0;0;0;3;0
434;2807;0;0;0;0;0;0;3;0
434;2941;0;0;0;0;0;0;3;0
434;2942;0;0;0;0;0;0;3;0
434;2944;1;0;0;0;0;0;4;0
434;2949;0;1;0;0;0;0;3;0
434;2950;0;0;0;0;0;0;3;0
434;2953;1;0;0;0;0;0;4;0
434;2954;0;0;0;0;0;0;4;0
434;3163;0;0;0;0;1;0;5;0
434;3165;1;0;0;0;0;1;6;0
435;2772;1;0;0;0;0;0;1;0
436;2777;0;0;0;0;0;0;0;0
436;2782;2;0;0;0;0;0;2;0
436;2784;0;1;0;0;0;0;1;0
436;2787;2;0;0;0;0;0;3;0
436;2789;0;0;0;0;0;0;4;0
436;2791;1;0;0;0;0;0;5;0
436;2796;1;0;0;0;0;0;6;0
440;2802;3;0;0;0;0;0;3;0
440;2838;0;0;0;0;0;0;3;0
440;2839;0;0;0;0;0;0;3;0
440;2882;0;0;0;0;0;0;3;0
440;2885;0;0;0;0;0;0;4;0
440;2887;0;0;0;0;0;0;5;0
440;2908;0;0;0;0;0;0;5;0
440;2909;0;0;0;0;0;0;5;0
440;2915;1;0;0;0;0;0;6;0
443;2804;1;0;0;0;0;0;1;0
443;2806;0;1;0;0;0;0;0;0
443;2809;2;0;0;0;0;0;2;0
449;2812;0;0;0;0;0;0;0;0
449;2813;2;0;0;0;0;0;2;0
449;2814;0;1;0;0;0;0;1;0
449;2903;1;1;0;0;0;0;1;0
449;2911;1;1;0;0;0;0;1;0
450;2815;0;0;0;0;0;0;0;0
450;2825;1;0;0;0;0;0;1;0
450;2830;1;0;0;0;0;0;2;0
450;2853;1;2;0;0;0;0;1;0
450;2906;0;1;0;0;0;0;0;0
450;2938;1;0;0;0;0;0;1;0
450;2956;0;1;1;0;0;0;0;1
450;2957;0;0;0;0;0;0;0;1
450;2967;0;0;0;0;0;0;0;2
450;2990;0;0;2;0;0;0;0;4
450;2991;0;0;0;0;0;0;0;4
450;3001;0;0;0;0;0;0;0;5
450;3003;0;0;0;0;0;0;0;5
450;3006;0;0;0;0;0;0;0;6
450;3009;0;0;0;0;0;0;0;6
450;3010;0;0;0;0;0;0;0;6
450;3025;0;0;1;3;0;0;0;1
450;3027;0;0;0;0;0;0;0;1
450;3045;1;0;0;0;0;0;1;1
450;3052;1;1;0;1;0;0;1;0
450;3054;1;0;0;0;0;0;2;0
450;3079;0;0;1;0;0;0;2;1
450;3080;0;0;0;0;0;0;2;1
450;3089;1;0;0;0;0;0;3;1
450;3116;1;1;0;0;0;0;3;1
450;3125;0;2;0;1;0;0;1;0
450;3133;0;0;1;0;0;0;1;1
450;3143;1;1;0;1;0;0;1;0
450;3146;2;0;0;0;0;0;3;0
450;3148;0;0;0;0;0;0;3;0
450;3149;0;1;0;0;0;0;2;0
451;2816;0;0;0;0;0;0;0;0
451;2823;0;0;0;0;0;0;0;0
451;2832;1;0;0;0;1;0;1;0
451;2879;0;1;1;0;0;1;0;1
451;2937;1;0;0;0;1;0;1;2
451;2995;1;0;0;0;0;0;2;2
452;2817;0;0;0;0;0;0;0;0
452;2821;1;0;0;0;0;0;1;0
452;2831;1;0;0;0;0;0;2;0
452;2833;0;1;0;0;0;0;1;0
452;2851;1;0;0;0;0;0;3;0
452;2874;1;0;0;0;0;0;4;0
452;2902;0;0;0;0;0;0;5;0
452;2992;0;0;1;0;0;0;5;1
452;3061;0;0;1;0;0;0;5;2
452;3070;1;0;0;0;0;0;6;2
454;2818;0;0;0;0;0;0;0;0
454;2819;2;0;0;0;0;0;2;0
454;2820;1;0;0;0;0;0;3;0
454;2822;0;2;0;0;0;0;1;0
454;2827;1;1;0;0;0;0;1;0
454;2834;1;1;0;0;0;0;1;0
454;2842;0;0;1;0;0;0;1;1
454;2843;0;0;0;0;0;0;1;1
454;2844;0;0;0;0;0;0;1;1
456;2826;0;0;0;0;0;0;0;0
456;2828;1;0;0;0;0;0;1;0
456;2829;1;0;0;0;0;0;2;0
456;2837;1;1;0;0;0;0;2;0
457;2835;0;0;0;0;0;0;0;0
457;2836;1;0;0;0;0;0;1;0
457;2840;1;0;0;0;0;0;2;0
457;2841;0;0;0;0;0;0;2;0
457;2846;1;0;0;0;0;0;3;0
458;2845;0;0;0;0;0;0;0;0
458;2848;0;0;0;0;0;0;0;0
458;2849;0;0;0;0;0;0;0;0
458;2852;0;0;0;0;0;0;0;0
458;2888;1;0;0;0;0;0;1;0
458;2890;1;0;0;0;0;0;2;0
458;2907;0;2;0;0;0;0;0;0
458;2927;0;0;0;0;0;0;0;0
458;2929;0;0;0;0;0;0;0;0
458;2930;0;0;0;0;0;0;0;0
458;2934;0;0;0;0;0;0;0;0
458;2936;0;0;0;0;0;0;0;0
458;2940;0;0;0;0;0;0;0;0
458;2946;0;0;0;0;0;0;0;0
462;2854;0;0;0;0;0;0;0;0
462;2856;1;0;0;0;0;0;1;0
462;2857;1;0;0;0;0;0;2;0
462;2864;1;2;0;0;0;0;1;0
462;2868;1;1;0;0;0;0;1;0
462;2870;0;0;0;0;0;0;1;0
462;2952;0;0;0;0;0;0;1;0
462;2955;0;0;0;0;0;0;1;0
462;2958;0;0;0;0;0;0;1;0
462;2959;0;0;0;0;0;0;1;0
462;2961;1;0;0;0;0;0;2;0
